,NASDAQ,S&P,IT_ETF,United_States_Oil_Fund(USO),Farming_ETF,MSCI_World,Emerging_markets,DAX
2017-11-13,6727.390137,2576.53,63.259998,91.360001,19.33,2033.0,1122.199951,30.84
2017-11-20,6789.279785,2579.49,63.5,90.160004,18.99,2036.900024,1139.699951,31.25
2017-11-27,6889.910156,2602.66,64.389999,93.199997,19.110001,2054.800049,1158.199951,31.43
2017-12-04,6897.129883,2657.19,63.91,92.32,19.07,2068.0,1113.900024,31.58
2017-12-11,6847.640137,2652.19,63.57,92.32,18.379999,2081.100098,1114.199951,31.469999
2017-12-18,6980.399902,2685.92,65.019997,92.0,18.43,2105.600098,1136.099976,31.66
2017-12-25,6958.02002,2684.22,64.470001,92.639999,18.469999,2101.600098,1149.0,31.48
2018-01-01,6952.609863,2689.15,64.330002,96.160004,18.75,2101.899902,1163.699951,31.360001
2018-01-08,7135.379883,2742.67,66.269997,98.480003,18.709999,2158.5,1212.900024,32.75
2018-01-15,7208.169922,2770.18,66.339996,101.440002,18.65,2184.5,1222.0,32.599998
2018-01-22,7338.040039,2809.16,67.75,101.440002,18.709999,2223.100098,1252.0,33.57
2018-01-29,7484.470215,2867.23,68.989998,104.879997,19.0,2239.300049,1264.900024,33.509998
2018-02-05,7165.959961,2741.06,65.769997,104.239998,18.889999,2079.699951,1168.800049,32.0
2018-02-12,6936.680176,2636.75,64.209999,95.839996,18.85,2078.800049,1160.099976,30.690001
2018-02-19,7236.509766,2727.14,67.080002,98.160004,19.040001,2137.699951,1219.300049,31.17
2018-02-26,7373.299805,2757.37,68.580002,101.839996,19.1,2163.199951,1223.0,31.25
2018-03-05,7222.890137,2681.06,67.360001,98.639999,19.450001,2107.300049,1187.900024,30.139999
2018-03-12,7581.040039,2790.54,70.720001,99.279999,19.34,2154.5,1224.0,30.879999
2018-03-19,7419.200195,2741.38,68.959999,100.559998,19.049999,2104.899902,1198.699951,30.719999
2018-03-26,7125.200195,2619.35,65.589996,105.839996,18.860001,2053.100098,1190.199951,29.879999
2018-04-02,7016.169922,2633.45,65.160004,103.839996,18.9,2024.800049,1164.0,30.26
2018-04-09,6971.450195,2617.18,64.519997,101.519997,18.85,2078.300049,1158.5,30.68
2018-04-16,7153.870117,2670.1,66.779999,107.919998,19.02,2092.899902,1170.699951,31.08
2018-04-23,7173.990234,2675.4,66.459999,108.879997,18.860001,2092.100098,1152.300049,31.200001
2018-04-30,7133.950195,2675.05,66.059998,108.959999,19.23,2094.899902,1153.099976,30.780001
2018-05-07,7241.819824,2669.36,67.940002,113.519997,19.26,2092.5,1133.300049,31.15
2018-05-14,7429.450195,2733.37,70.110001,114.400002,18.940001,2138.5,1164.5,31.356001
2018-05-21,7406.339844,2725.95,69.5,115.839996,19.059999,2131.800049,1135.0,31.349001
2018-05-28,7422.200195,2723.6,69.849998,111.440002,19.25,2109.899902,1133.699951,30.41
2018-06-04,7570.080078,2741.67,71.269997,106.400002,19.360001,2124.100098,1135.900024,30.120001
2018-06-11,7647.240234,2780.18,71.720001,105.360001,18.73,2146.100098,1130.0,30.370001
2018-06-18,7692.959961,2765.79,71.220001,105.360001,18.299999,2130.0,1088.5,29.99
2018-06-25,7631.120117,2742.94,70.230003,112.080002,18.0,2085.699951,1062.5,28.959999
2018-07-02,7451.899902,2704.95,68.870003,120.0,17.879999,2083.800049,1051.800049,28.32
2018-07-09,7731.740234,2768.51,71.440002,119.760002,17.84,2134.100098,1080.599976,29.370001
2018-07-16,7831.740234,2801.43,72.559998,113.599998,17.440001,2134.0,1067.099976,29.309999
2018-07-23,7806.930176,2799.17,72.400002,114.559998,17.5,2140.600098,1067.699951,29.27
2018-07-30,7735.27002,2819.0,71.809998,116.720001,17.440001,2147.199951,1091.0,29.947001
2018-08-06,7809.540039,2840.29,72.690002,115.199997,17.540001,2156.199951,1072.199951,29.01
2018-08-13,7848.0,2835.46,73.139999,112.080002,17.059999,2129.300049,1038.5,28.18
2018-08-20,7834.370117,2853.93,73.32,109.519997,17.459999,2147.600098,1031.099976,28.190001
2018-08-27,7989.640137,2884.69,74.68,115.839996,16.959999,2184.100098,1060.400024,28.969999
2018-09-03,8079.310059,2898.37,75.470001,117.839996,16.9,2174.899902,1047.099976,28.809999
2018-09-10,7939.569824,2881.39,73.849998,115.040001,17.16,2144.0,1015.700012,27.844999
2018-09-17,7992.209961,2903.83,74.830002,116.879997,17.1,2160.199951,1020.900024,28.219999
2018-09-24,7939.379883,2921.83,74.25,121.760002,17.049999,2194.0,1045.400024,29.120001
2018-10-01,8091.5,2926.29,75.809998,124.0,16.92,2194.0,1049.5,28.65
2018-10-08,7747.100098,2877.53,73.269997,124.480003,17.4,2149.899902,1000.799988,27.360001
2018-10-15,7473.330078,2763.83,70.57,120.959999,17.549999,2057.100098,973.299988,26.85
2018-10-22,7486.740234,2773.94,70.339996,116.800003,17.59,2067.199951,979.900024,26.51
2018-10-29,7272.419922,2682.65,69.029999,114.0,17.719999,2005.900024,927.200012,25.84
2018-11-05,7344.080078,2726.37,68.699997,107.919998,17.75,2042.199951,999.5,26.299999
2018-11-12,7364.049805,2773.93,69.199997,102.879997,17.26,2023.599976,957.400024,25.780001
2018-11-19,7217.240234,2730.74,67.889999,95.040001,17.370001,2009.199951,997.700012,25.809999
2018-11-26,7026.5,2649.97,64.919998,87.599998,17.15,1999.400024,970.200012,25.67
2018-12-03,7486.129883,2790.5,69.639999,90.160004,17.42,2071.699951,1022.0,26.09
2018-12-10,6959.629883,2630.86,64.239998,86.959999,17.4,1952.699951,965.0,24.299999
2018-12-17,6886.459961,2590.75,64.330002,87.120003,17.309999,1918.699951,969.799988,24.34
2018-12-24,6278.490234,2400.56,58.639999,75.919998,16.870001,1781.599976,941.299988,23.65
2018-12-31,6649.52002,2498.94,61.93,77.040001,16.98,1877.099976,966.799988,24.0
2019-01-07,6757.529785,2535.61,61.5,82.160004,17.09,1910.0,983.799988,24.18
2019-01-14,6908.029785,2580.31,62.98,86.480003,17.15,1948.800049,999.0,24.23
2019-01-21,7134.100098,2651.27,65.010002,88.959999,17.190001,1996.0,1027.800049,24.98
2019-01-28,7075.009766,2644.97,64.949997,87.519997,17.07,1987.900024,1032.300049,25.17
2019-02-04,7266.279785,2706.49,66.760002,91.040001,16.950001,2037.900024,1057.699951,24.879999
2019-02-11,7327.370117,2712.4,68.199997,86.720001,16.82,2023.099976,1037.900024,24.24
2019-02-18,7468.569824,2760.24,69.589996,92.879997,16.799999,2060.5,1038.300049,24.950001
2019-02-25,7585.299805,2804.35,71.169998,93.839996,16.74,2099.800049,1061.800049,25.290001
2019-03-04,7636.620117,2814.37,71.639999,94.720001,16.450001,2088.399902,1051.0,25.91
2019-03-11,7442.560059,2747.61,70.059998,94.959999,16.299999,2061.100098,1023.5,25.34
2019-03-18,7696.379883,2822.61,73.040001,97.839996,16.690001,2115.600098,1074.199951,25.959999
2019-03-25,7618.97998,2796.01,73.080002,97.440002,16.790001,2087.899902,1048.599976,25.200001
2019-04-01,7800.240234,2848.63,74.720001,100.959999,16.51,2122.5,1075.0,25.709999
2019-04-08,7924.890137,2888.46,75.739998,105.839996,16.870001,2141.600098,1093.099976,26.51
2019-04-15,7987.160156,2908.32,76.809998,105.839996,16.85,2155.300049,1086.900024,26.57
2019-04-22,7969.370117,2898.78,77.459999,108.879997,16.719999,2153.399902,1089.599976,27.1
2019-04-29,8147.649902,2940.58,78.57,105.199997,16.25,2173.0,1081.699951,26.959999
2019-05-06,7981.850098,2908.89,76.959999,102.32,15.82,2145.199951,1064.699951,26.58
2019-05-13,7720.069824,2840.19,74.029999,105.120003,15.52,2092.399902,996.799988,26.08
2019-05-20,7714.060059,2841.94,74.110001,104.959999,16.110001,2103.300049,993.5,26.129999
2019-05-27,7675.569824,2832.41,73.68,97.760002,16.190001,2097.5,981.200012,26.054001
2019-06-03,7441.209961,2751.53,72.0,90.400002,16.68,2050.0,997.099976,25.66
2019-06-10,7798.870117,2885.83,76.739998,89.839996,16.43,2142.699951,1016.0,26.610001
2019-06-17,7819.430176,2889.75,76.150002,86.800003,16.84,2136.0,1011.099976,26.429001
2019-06-24,8040.580078,2951.42,78.449997,95.599998,16.639999,2184.899902,1050.199951,27.233
2019-07-01,8145.850098,2971.41,79.830002,99.519997,16.620001,2199.399902,1067.5,27.049999
2019-07-08,8112.910156,2979.77,79.330002,96.0,16.67,2197.300049,1048.099976,26.790001
2019-07-15,8263.179688,3017.8,81.360001,100.800003,16.76,2215.600098,1056.800049,26.49
2019-07-22,8171.990234,2981.93,81.0,92.959999,16.58,2199.300049,1052.800049,26.209999
2019-07-29,8325.099609,3024.47,82.629997,94.160004,16.4,2215.0,1046.0,26.34
2019-08-05,7823.330078,2898.07,76.940002,90.480003,15.49,2090.199951,957.5,24.82
2019-08-12,7907.490234,2907.07,77.949997,90.959999,15.8,2120.100098,964.200012,24.941999
2019-08-19,8006.180176,2913.48,79.510002,92.800003,15.05,2134.600098,971.299988,24.76
2019-08-26,7829.580078,2866.7,78.120003,91.519997,15.07,2105.899902,950.0,24.620001
2019-09-02,8015.160156,2937.09,80.07,93.919998,15.02,2137.199951,976.299988,25.091999
2019-09-09,8130.910156,2988.43,81.879997,95.360001,14.8,2179.699951,1008.900024,25.601999
2019-09-16,8121.640137,2996.41,80.489998,99.919998,15.52,2197.0,1029.0,26.059999
2019-09-23,8106.490234,2983.5,80.269997,97.120003,15.5,2209.5,1021.400024,25.676001
2019-09-30,7964.089844,2967.07,80.029999,92.080002,15.74,2183.600098,1001.900024,25.74
2019-10-07,7956.410156,2944.23,80.279999,89.120003,15.71,2152.800049,995.200012,25.110001
2019-10-14,8044.350098,2965.81,81.489998,89.279999,15.93,2178.0,1017.5,26.243
2019-10-21,8137.419922,2996.48,81.389999,88.400002,15.93,2208.100098,1036.599976,27.08
2019-10-28,8285.769531,3032.12,83.650002,94.720001,15.89,2234.600098,1050.900024,27.26
2019-11-04,8445.5,3078.96,85.32,95.440002,16.07,2263.199951,1067.099976,27.92
2019-11-11,8431.259766,3080.33,85.629997,94.32,16.08,2267.399902,1060.400024,27.6
2019-11-18,8529.160156,3117.91,87.209999,95.839996,16.1,2285.600098,1052.699951,27.73
2019-11-25,8559.650391,3117.44,86.980003,96.239998,16.059999,2293.300049,1049.0,27.629999
2019-12-02,8672.839844,3143.85,88.199997,94.239998,16.120001,2276.199951,1038.0,27.52
2019-12-09,8650.860352,3141.86,87.610001,98.0,16.24,2291.600098,1051.699951,27.68
2019-12-16,8791.30957,3183.63,90.169998,100.639999,16.67,2343.5,1085.5,28.4
2019-12-23,8950.200195,3226.05,91.230003,100.879997,16.48,2352.5,1116.400024,27.924
2019-12-30,9004.450195,3240.09,91.889999,104.080002,16.559999,2357.300049,1117.099976,28.040001
2020-01-06,8943.5,3217.55,91.419998,106.400002,16.41,2367.0,1119.0,27.799999
2020-01-13,9213.719727,3271.13,94.779999,98.480003,16.6,2390.0,1155.800049,28.24
2020-01-20,9392.370117,3323.66,96.919998,98.639999,16.370001,2415.300049,1152.900024,28.559999
2020-01-27,9092.459961,3247.16,95.160004,88.879997,16.110001,2369.0,1074.199951,27.629999
2020-02-03,9190.719727,3235.66,95.440002,86.0,15.55,2347.699951,1061.0,27.23
2020-02-10,9493.629883,3318.28,99.110001,83.839996,15.8,2401.0,1087.300049,27.82
2020-02-17,9728.900391,3378.08,101.720001,87.68,15.96,2428.300049,1101.0,28.4
2020-02-24,9188.44043,3257.61,94.669998,85.040001,15.68,2315.399902,1069.5,26.799999
2020-03-02,8667.139648,2974.28,89.959999,77.360001,15.35,2214.0,985.0,25.09
2020-03-09,7957.930176,2863.89,81.580002,54.560001,14.73,2008.0,993.900024,22.98
2020-03-16,7392.72998,2508.59,71.720001,48.720001,13.75,1753.099976,842.5,17.959999
2020-03-23,6847.279785,2290.71,70.690002,38.16,13.93,1594.900024,752.400024,18.09
2020-03-30,7583.459961,2558.98,79.639999,33.68,14.13,1867.699951,835.400024,20.17
2020-04-06,7660.169922,2578.28,80.510002,44.959999,13.51,1881.5,862.700012,20.6
2020-04-13,8127.689941,2782.46,84.860001,39.759998,13.87,1952.400024,875.0,22.450001
2020-04-20,8553.379883,2845.62,88.050003,30.08,13.68,2006.300049,884.700012,21.799999
2020-04-27,8717.980469,2854.65,89.43,18.4,13.28,2019.5,897.0,21.85
2020-05-04,8555.320313,2815.01,88.489998,18.58,13.63,1980.699951,882.299988,21.889999
2020-05-11,9054.910156,2915.46,94.129997,21.530001,13.95,2059.600098,904.799988,22.299999
2020-05-18,9177.150391,2913.86,95.309998,24.040001,13.65,2075.699951,892.0,22.51
2020-05-25,9278.549805,2948.05,96.0,26.09,13.53,2073.399902,922.0,22.985001
2020-06-01,9471.419922,3038.78,97.510002,25.719999,13.57,2165.600098,926.0,24.860001
2020-06-08,9823.44043,3199.92,101.230003,28.969999,13.89,2293.300049,1015.599976,27.549999
2020-06-15,9426.900391,2993.76,97.599998,25.469999,13.45,2178.0,983.200012,25.280001
2020-06-22,9945.490234,3094.42,102.089996,28.43,13.45,2213.5,997.900024,26.044001
2020-06-29,9771.719727,3018.59,101.529999,27.809999,13.24,2171.399902,989.900024,25.6
2020-07-06,10360.379883,3155.29,106.629997,28.790001,13.66,2256.899902,1064.900024,27.110001
2020-07-13,10729.919922,3205.08,109.0,29.01,13.57,2238.5,1061.0,27.200001
2020-07-20,10526.019531,3224.29,107.129997,28.9,13.7,2310.800049,1069.699951,27.92
2020-07-27,10421.700195,3219.84,105.839996,29.34,13.86,2305.899902,1081.300049,28.17
2020-08-03,10848.639648,3288.26,111.93,29.15,14.18,2324.300049,1076.800049,27.74
2020-08-10,11033.730469,3356.04,113.959999,30.16,14.0,2359.399902,1086.699951,28.01
2020-08-17,11083.25,3380.86,114.57,30.24,14.26,2386.699951,1107.300049,28.68
2020-08-24,11449.25,3418.09,119.639999,30.33,14.4,2414.800049,1091.099976,28.889999
2020-08-31,11718.80957,3509.73,123.650002,30.9,14.74,2452.199951,1125.5,29.219999
2020-09-07,11396.240234,3453.6,119.120003,29.42,14.73,2370.399902,1087.400024,29.139999
2020-09-14,11010.139648,3363.56,114.839996,26.74,14.85,2394.899902,1097.5,29.48
2020-09-21,10610.139648,3285.57,109.5,28.67,14.93,2320.5,1097.099976,28.23
2020-09-28,11084.379883,3333.9,115.830002,28.5,14.63,2358.600098,1062.5,28.139999
2020-10-05,11169.110352,3367.27,115.760002,27.58,14.7,2399.899902,1087.5,28.330999
2020-10-12,11732.330078,3500.02,121.949997,28.4,14.96,2474.0,1132.099976,28.99
2020-10-19,11732.339844,3493.66,121.730003,28.83,14.92,2407.800049,1127.199951,28.360001
2020-10-26,11440.639648,3441.42,117.129997,27.33,14.88,2380.600098,1141.300049,27.190001
2020-11-02,11010.450195,3296.2,111.709999,25.16,14.53,2313.800049,1102.400024,25.59
2020-11-09,12046.660156,3583.04,124.160004,28.59,14.98,2503.600098,1198.900024,29.459999
2020-11-16,11847.110352,3600.16,121.209999,29.120001,15.15,2560.699951,1191.699951,29.27
2020-11-23,11916.759766,3566.82,120.480003,29.58,15.45,2551.399902,1209.099976,29.299999
2020-11-30,12224.25,3634.18,122.620003,31.120001,15.69,2576.100098,1232.5,30.24
2020-12-07,12461.0,3694.73,126.110001,31.440001,15.24,2630.399902,1259.900024,30.190001
2020-12-14,12447.44043,3675.27,124.68,32.139999,15.44,2634.300049,1257.400024,30.26
2020-12-21,12596.139648,3684.28,126.330002,32.18,15.53,2641.5,1274.900024,30.190001
2020-12-28,12914.639648,3723.03,130.339996,32.880001,15.8,2672.300049,1249.599976,31.5
2021-01-04,12958.519531,3764.61,130.679993,33.0,16.32,2659.100098,1288.300049,31.6
2021-01-11,13048.780273,3803.14,129.490005,34.880001,16.08,2725.899902,1364.0,31.18
2021-01-18,13099.900391,3788.73,128.550003,35.720001,16.57,2707.800049,1371.900024,31.1
2021-01-25,13681.209961,3851.68,134.330002,35.110001,16.15,2755.699951,1390.599976,30.93
2021-02-01,13226.179688,3731.17,130.460007,35.77,16.459999,2696.300049,1319.400024,30.43
2021-02-08,13937.05957,3892.59,135.869995,38.470001,16.73,2790.100098,1401.599976,31.389999
2021-02-15,13979.209961,3911.65,137.520004,39.009998,16.67,2818.600098,1438.599976,31.379999
2021-02-22,13714.200195,3885.55,134.380005,40.549999,17.1,2783.600098,1436.099976,31.1
2021-03-01,13406.160156,3842.51,132.910004,41.299999,17.450001,2784.100098,1340.900024,30.940001
2021-03-08,12904.259766,3844.39,128.830002,44.119999,17.190001,2723.100098,1349.900024,31.0
2021-03-15,13323.469727,3942.96,131.509995,43.900002,17.25,2825.300049,1348.5,32.049999
2021-03-22,13278.780273,3916.48,130.020004,41.970001,16.92,2795.800049,1328.0,32.349998
2021-03-29,13103.969727,3969.31,132.270004,41.23,16.870001,2801.0,1311.099976,32.32
2021-04-05,13594.900391,4034.44,136.270004,41.209999,16.969999,2835.899902,1336.400024,33.099998
2021-04-12,13854.44043,4124.71,141.190002,41.279999,17.25,2898.899902,1325.099976,33.689999
2021-04-19,13984.580078,4179.8,142.660004,43.220001,17.549999,2931.899902,1343.300049,34.380001
2021-04-26,14052.379883,4185.03,142.75,41.779999,18.360001,2947.0,1352.0,34.139999
2021-05-03,14031.769531,4191.98,140.449997,43.560001,18.57,2945.100098,1337.699951,33.98
2021-05-10,13687.589844,4228.29,138.360001,44.849998,19.25,2950.300049,1355.099976,34.59
2021-05-17,13368.799805,4169.92,135.179993,44.880001,18.4,2932.600098,1313.099976,34.450001
2021-05-24,13557.209961,4170.16,137.320007,44.279999,18.18,2966.600098,1312.0,34.77
2021-05-31,13792.049805,4210.77,138.610001,45.82,18.639999,2981.0,1357.0,34.810001
2021-06-07,13802.820313,4229.34,139.899994,47.34,19.129999,3002.5,1391.0,35.18
2021-06-14,14083.469727,4248.31,142.110001,48.400002,18.530001,3009.699951,1381.800049,35.150002
2021-06-21,14047.419922,4173.4,141.889999,48.400002,17.84,2983.300049,1341.199951,34.040001
2021-06-28,14417.80957,4284.9,145.830002,50.07,17.889999,3011.100098,1377.5,34.330002
2021-07-05,14582.980469,4326.6,148.619995,50.5,18.559999,3041.899902,1358.099976,33.639999
2021-07-12,14743.860352,4372.41,151.800003,49.939999,17.790001,3062.300049,1330.0,33.889999
2021-07-19,14235.980469,4296.4,148.509995,47.619999,18.370001,2965.199951,1332.099976,32.509998
2021-07-26,14821.030273,4409.58,154.130005,49.259998,19.030001,3075.0,1291.699951,33.330002
2021-08-02,14758.599609,4406.86,154.089996,50.349998,18.629999,3065.5,1277.800049,33.529999
2021-08-09,14855.759766,4437.77,155.039993,46.470001,18.77,3092.800049,1284.400024,33.57
2021-08-16,14771.530273,4461.65,154.619995,46.380001,19.42,3119.399902,1279.0,33.880001
2021-08-23,14776.980469,4450.29,156.149994,45.349998,18.940001,3111.300049,1224.400024,33.700001
2021-08-30,15165.94043,4513.76,158.470001,48.150002,19.450001,3142.600098,1278.0,33.950001
2021-09-06,15313.410156,4532.42,158.539993,48.970001,19.09,3164.600098,1310.900024,33.970001
2021-09-13,15211.429688,4474.81,157.820007,49.400002,18.530001,3127.699951,1301.5,33.709999
2021-09-20,14758.139648,4402.95,152.929993,49.57,18.42,3041.100098,1266.599976,32.189999
2021-09-27,14954.179688,4442.12,155.389999,52.84,18.83,3087.600098,1255.400024,33.02
2021-10-04,14493.120117,4348.84,150.699997,54.07,19.360001,2984.899902,1245.5,31.889999
2021-10-11,14540.080078,4385.44,151.279999,56.41,19.360001,3020.300049,1258.300049,31.799999
2021-10-18,14839.740234,4463.72,155.039993,57.73,19.18,3109.399902,1289.400024,32.43
2021-10-25,15142.919922,4553.69,159.009995,58.419998,19.059999,3154.800049,1292.099976,32.830002
2021-11-01,15541.259766,4610.62,161.529999,57.91,19.42,3186.699951,1268.5,33.02
2021-11-08,15995.719727,4701.48,167.619995,56.580002,19.27,3233.199951,1259.599976,33.630001
2021-11-15,15894.820313,4689.3,167.979996,55.389999,19.82,3218.699951,1292.0,33.34
2021-11-22,16120.919922,4712.0,171.979996,53.990002,20.030001,3196.100098,1263.800049,32.82
2021-11-29,15719.419922,4628.75,168.460007,51.970001,20.049999,3145.600098,1209.400024,31.43
2021-12-06,15117.629883,4548.37,165.610001,49.049999,19.76,3120.0,1213.0,31.290001
2021-12-13,15621.269531,4710.3,175.240005,51.549999,19.700001,3160.199951,1244.5,31.99
2021-12-20,14933.0,4587.9,165.0,49.029999,19.42,3097.5,1209.800049,31.110001
2021-12-27,15696.830078,4733.99,173.630005,52.98,19.92,3224.100098,1225.199951,32.369999
2022-01-03,15732.5,4778.14,174.100006,53.970001,19.690001,3239.5,1227.0,32.470001
2022-01-10,14751.780273,4655.34,163.460007,56.57,19.709999,3162.0,1223.099976,32.040001
2022-01-17,14708.019531,4637.99,163.25,59.099998,19.75,3169.0,1258.300049,32.5
2022-01-24,13481.5,4356.32,151.759995,59.91,20.0,2999.899902,1229.599976,30.65
2022-01-31,13812.19043,4431.79,158.039993,62.189999,20.219999,3060.399902,1184.5,30.799999
2022-02-07,14118.790039,4505.75,159.720001,64.610001,20.67,3052.5,1222.900024,31.08
2022-02-14,13768.969727,4412.61,154.479996,64.970001,21.0,3006.300049,1225.900024,30.65
2022-02-21,13735.400391,4384.57,154.529999,63.139999,21.07,2977.600098,1235.599976,30.709999
2022-02-28,13570.830078,4354.17,152.710007,67.379997,20.959999,2969.600098,1173.0,28.700001
2022-03-07,13328.360352,4327.01,149.619995,79.93,22.23,2869.5,1110.900024,25.780001
2022-03-14,12795.120117,4202.75,143.399994,73.529999,21.73,2820.100098,1067.0,27.389999
2022-03-21,13860.389648,4462.4,153.949997,77.410004,21.860001,2999.300049,1132.800049,28.530001
2022-03-28,14177.209961,4541.09,157.490005,76.849998,21.940001,3054.899902,1118.0,28.48
2022-04-04,14304.349609,4547.97,158.869995,76.459999,21.940001,3076.0,1145.199951,28.469999
2022-04-11,13547.290039,4462.64,150.5,71.75,22.440001,2959.199951,1125.400024,27.6
2022-04-18,13319.389648,4385.63,145.919998,80.809998,22.68,2943.199951,1102.900024,27.280001
2022-04-25,12749.169922,4255.34,142.449997,72.639999,22.120001,2875.0,1051.300049,26.870001
2022-05-02,12331.69043,4130.61,141.259995,75.379997,21.969999,2786.100098,1063.5,26.18
2022-05-09,11923.030273,4081.27,138.029999,79.809998,21.709999,2661.300049,1013.5,25.34
2022-05-16,11727.139648,4013.02,134.729996,80.980003,22.620001,2691.399902,1019.200012,25.799999
2022-05-23,11396.280273,3919.42,131.470001,81.360001,22.309999,2701.0,1021.299988,26.700001
2022-05-30,,,,,,2804.300049,1050.0,
2022-06-06,12200.330078,4134.72,141.75,89.07,22.110001,2786.800049,1052.900024,27.940001
2022-06-13,10986.849609,3838.15,126.959999,89.279999,21.879999,2537.600098,1026.300049,25.059999
2022-06-20,,,,,,2487.300049,1003.799988,
2022-06-27,11661.019531,3920.76,133.880005,81.290001,20.709999,2620.5,1014.5,24.940001
2022-07-04,,,,,,2570.899902,996.5,
2022-07-11,11524.490234,3880.94,131.710007,77.809998,20.5,2573.899902,1001.0,22.51
2022-07-18,11561.639648,3883.79,133.679993,76.919998,19.969999,2563.0,969.200012,22.85
2022-07-25,11837.959961,3965.72,137.160004,75.839996,19.530001,2654.5,985.299988,23.6
2022-08-01,12317.959961,4112.38,142.919998,74.790001,19.93,2749.300049,995.299988,24.1
2022-08-08,12703.719727,4155.93,146.889999,71.589996,19.940001,2756.199951,999.799988,24.24
2022-08-15,12996.629883,4269.37,150.009995,71.389999,20.469999,2844.0,1023.299988,24.51
2022-08-22,12523.160156,4195.08,146.089996,72.790001,20.1,2732.199951,990.200012,23.0
2022-08-29,12021.049805,4034.58,138.369995,77.019997,20.66,2672.300049,991.0,22.32
2022-09-05,,,,,,2591.199951,965.400024,
2022-09-12,12174.94043,4083.67,138.050003,72.629997,20.629999,2717.5,977.200012,23.413
2022-09-19,11338.570313,3849.91,127.110001,67.620003,20.370001,2594.600098,944.0,21.98
2022-09-26,10833.379883,3682.72,123.360001,65.370003,20.299999,2415.0,900.900024,20.629999
2022-10-03,10659.009766,3609.78,119.720001,68.599998,20.049999,2442.399902,870.5,20.629999
2022-10-10,10659.950195,3647.51,120.769997,75.290001,20.34,2403.199951,886.799988,20.91
2022-10-17,10575.650391,3638.65,119.660004,71.169998,20.08,2439.800049,854.5,21.389999
2022-10-24,10867.070313,3762.01,124.870003,70.239998,20.07,2502.199951,880.400024,22.200001
2022-10-31,11028.429688,3881.85,128.289993,71.389999,19.790001,2555.300049,852.900024,22.809999
2022-11-07,10516.94043,3780.71,121.199997,76.839996,20.059999,2541.199951,892.0,23.549999
2022-11-14,11233.900391,3977.97,132.089996,73.540001,19.969999,2659.800049,948.099976,25.610001
2022-11-21,11091.009766,3956.23,131.339996,66.669998,19.889999,2650.100098,946.799988,25.559999
2022-11-28,11147.570313,4005.36,132.089996,65.160004,19.76,2669.300049,935.099976,26.01
2022-12-05,11380.990234,4052.02,134.320007,71.559998,19.889999,2695.0,984.0,26.440001
2022-12-12,11015.480469,3939.29,131.119995,63.209999,19.620001,2689.5,969.400024,26.219999
2022-12-19,10707.44043,3853.79,127.129997,65.769997,19.68,2604.699951,961.400024,25.709999
2022-12-26,,,,,,,,
2023-01-02,,,,,,,,
2023-01-09,10662.099609,3910.82,125.849998,66.489998,19.629999,2674.699951,1020.799988,27.34
2023-01-16,,,,,,2750.600098,1047.599976,
2023-01-23,11171.94043,3978.14,131.869995,71.82,19.43,2769.699951,1055.099976,28.200001
2023-01-30,11512.339844,4049.27,135.130005,68.68,19.959999,2765.699951,1067.599976,28.389999
2023-02-06,11904.410156,4119.57,140.199997,65.07,20.1,2802.800049,1027.400024,28.5
2023-02-13,11759.089844,4096.62,140.929993,69.379997,20.16,2819.5,1015.700012,28.35
2023-02-20,11777.5,4077.73,140.580002,66.360001,20.440001,2788.0,1009.799988,28.4
2023-02-27,11517.19043,3992.36,137.460007,66.629997,20.299999,2726.399902,965.099976,28.190001
2023-03-06,11736.870117,4055.15,141.039993,69.290001,20.18,2766.5,993.099976,28.82
2023-03-13,11041.459961,3835.12,134.919998,64.510002,19.889999,2638.199951,958.099976,27.57
2023-03-20,11614.389648,3917.47,142.889999,58.73,19.780001,2685.300049,953.900024,27.49
2023-03-27,11868.540039,3982.93,146.179993,62.240002,20.030001,2717.600098,979.5,28.200001
2023-04-03,12146.089844,4102.2,150.089996,69.93,20.530001,2821.199951,992.400024,29.35
2023-04-10,11975.129883,4085.2,147.589996,70.230003,20.620001,2806.600098,994.400024,29.32
2023-04-17,12108.230469,4137.17,148.839996,71.660004,20.98,2842.0,1002.0,29.940001
2023-04-24,12053.469727,4132.07,147.169998,68.290001,20.98,2839.300049,981.599976,30.139999
2023-05-01,12210.049805,4166.79,150.710007,66.339996,20.940001,2847.300049,984.200012,30.190001
2023-05-08,12231.679688,4136.98,150.949997,64.75,21.030001,2835.300049,991.200012,30.24
2023-05-15,12301.169922,4126.65,151.100006,62.700001,20.9,2830.399902,964.799988,29.75
2023-05-22,12664.44043,4190.78,157.009995,63.59,20.77,2854.899902,977.799988,30.16
